duration,domain_age,updates,update_time,dnssec,registrar,nameservers,rank_score,page_rank,label
-1.0,-1.0,1,0.02737850787132101,-1,0,2,4.09,916279,0
38.49418206707735,38.40930869267625,2,0.06297056810403832,0,0,6,7.35,96,1
19.000684462696782,18.691307323750856,1,0.731006160164271,0,0,2,2.44,11031605,0
26.001368925393567,22.239561943874058,1,1.2950034223134839,-1,0,2,4.12,720180,0
-1.0,-1.0,1,3.6878850102669403,-1,0,2,4.72,38667,0
19.99726214921287,19.04722792607803,2,0.04654346338124572,0,0,4,5.96,1755,1
23.99726214921287,23.055441478439427,2,0.049281314168377825,0,0,2,1.02,79041170,0
8.0,6.48870636550308,1,0.0027378507871321013,0,0,3,4.16,643408,0
-1.0,-1.0,3,0.974674880219028,-1,0,2,3.85,1371659,0
11.000684462696784,5.916495550992471,1,0.7638603696098563,0,0,3,2.26,15388383,1
28.0,25.60164271047228,1,2.595482546201232,0,1,2,2.52,9463486,0
24.996577686516083,24.706365503080082,2,0.7008898015058179,0,4,4,5.05,11585,1
0.999315537303217,0.2929500342231348,1,0.2135523613963039,0,0,2,-1.0,-1,1
-1.0,-1.0,1,0.4134154688569473,-1,0,4,5.28,6039,1
22.001368925393567,21.44558521560575,1,0.48459958932238195,0,0,2,4.17,631567,0
23.000684462696782,21.845311430527037,1,0.840520191649555,0,0,2,2.68,7176103,0
12.0,11.685147159479808,1,0.6789869952087612,0,0,4,3.78,1414472,0
8.996577686516085,8.410677618069816,2,0.432580424366872,0,4,4,3.88,1329214,0
24.996577686516083,24.05475701574264,2,0.05201916495550993,0,0,4,4.42,229245,0
13.998631074606434,12.684462696783026,1,2.5735797399041753,0,1,3,4.94,16643,0
30.99794661190965,24.3750855578371,1,3.277207392197125,0,0,2,4.19,453071,0
19.000684462696782,18.151950718685832,1,0.0,0,3,2,3.38,2282425,0
12.996577686516085,12.320328542094456,2,0.31759069130732376,0,0,4,1.36,61177159,1
27.865845311430526,19.906913073237508,-1,-1.0,2,0,2,4.3,297363,0
24.996577686516083,24.629705681040384,2,0.5393566050650239,0,0,2,2.94,4689397,0
30.99794661190965,30.872005475701574,1,0.8624229979466119,0,0,2,4.09,839919,0
22.001368925393567,21.738535249828885,1,0.030116358658453114,0,0,3,2.75,6394765,1
-1.0,-1.0,-1,-1.0,-1,0,0,2.53,9236644,1
-1.0,-1.0,-1,-1.0,-1,0,0,4.2,420241,1
12.996577686516085,12.498288843258042,2,0.5859000684462696,0,4,4,2.52,9486284,1
-1.0,-1.0,-1,-1.0,-1,0,0,3.36,2627630,1
34.997946611909654,27.468856947296374,1,2.4722792607802875,0,0,3,2.76,6274304,0
28.996577686516083,27.058179329226558,1,3.1238877481177276,0,0,2,4.67,47060,0
19.99726214921287,19.04722792607803,2,0.04654346338124572,0,0,4,5.96,1755,1
24.0,23.707049965776864,1,0.7063655030800822,-1,0,4,3.02,4107170,0
20.999315537303218,16.205338809034906,1,1.7056810403832992,0,0,2,4.1,776416,0
14.001368925393566,13.560574948665298,1,0.2683093771389459,-1,0,4,4.04,1133014,0
26.080766598220396,25.702943189596166,-1,-1.0,-1,0,3,1.82,37672943,1
41.56331279945243,39.27173169062286,-1,-1.0,-1,0,0,5.38,4787,0
18.001368925393567,17.89185489390828,1,1.894592744695414,-1,0,4,4.64,51646,0
19.99726214921287,19.04722792607803,2,0.04654346338124572,0,0,4,5.96,1755,1
15.997262149212867,14.795345653661876,1,0.7775496235455168,0,0,4,4.22,372673,0
20.996577686516083,19.10198494182067,2,0.188911704312115,0,4,6,5.2,7437,0
0.999315537303217,0.1943874058863792,2,0.12320328542094455,0,0,2,-1.0,-1,1
27.99726214921287,26.926762491444215,1,0.6379192334017796,0,0,4,4.16,673647,0
24.999315537303218,18.68583162217659,1,3.685147159479808,0,0,2,4.09,842847,0
18.99794661190965,18.102669404517453,1,0.16153319644079397,0,0,3,3.46,1916479,0
-1.0,-1.0,-1,-1.0,-1,0,0,2.53,9236644,1
30.99520876112252,28.859685147159478,1,0.8158795345653662,0,0,4,3.91,1316509,0
29.00205338809035,25.349760438056126,1,3.9315537303216974,0,0,2,4.26,326243,0
1.571526351813826,1.1252566735112937,2,0.5503080082135524,-1,0,2,-1.0,-1,1
29.998631074606433,28.008213552361397,1,0.34223134839151265,-1,0,3,2.81,5827637,0
12.999315537303216,8.347707049965777,1,0.4353182751540041,0,0,4,4.48,146584,0
20.0,15.326488706365502,1,0.47638603696098564,0,0,2,4.48,159130,0
4.999315537303217,4.591375770020534,1,0.6351813826146475,0,0,3,4.09,843724,0
20.01095140314853,19.926078028747433,1,0.8706365503080082,-1,0,1,4.32,284090,0
16.999315537303218,16.45448323066393,3,0.06844626967830253,-1,0,2,0.0,281320100,0
36.99931553730322,28.087611225188226,1,1.0841889117043122,0,0,3,3.66,1528288,0
21.998631074606433,20.97741273100616,2,0.057494866529774126,0,0,2,4.9,19416,0
22.001368925393567,21.503080082135522,1,0.49828884325804246,0,0,4,3.27,2918390,0
12.0,6.190280629705681,2,0.09856262833675565,0,4,4,4.36,266390,1
15.000684462696784,11.937029431895962,2,0.13415468856947296,-1,4,2,3.48,1863052,1
28.54757015742642,21.420944558521562,1,0.04380561259411362,0,0,4,5.33,5354,0
12.999315537303216,12.867898699520875,1,0.8678986995208761,0,1,2,1.54,49162096,0
-1.0,-1.0,1,0.8706365503080082,-1,0,2,4.17,640781,0
7.000684462696783,6.1273100616016425,1,0.1943874058863792,0,1,2,3.12,3565018,0
4.0,3.4743326488706368,1,0.47091033538672145,0,0,2,2.99,4300880,1
30.99794661190965,30.409308692676248,2,0.4216290212183436,0,0,4,4.2,419630,0
-1.0,-1.0,-1,-1.0,-1,0,0,8.7,22,1
-1.0,28.70362765229295,-1,-1.0,-1,0,0,5.8,2211,0
19.99726214921287,19.04722792607803,2,0.04654346338124572,0,0,4,5.96,1755,1
28.999315537303218,24.90075290896646,1,1.0677618069815196,0,0,2,4.59,66560,0
27.000684462696782,26.88021902806297,3,0.1834360027378508,-1,0,6,3.68,1508748,0
27.99726214921287,27.290896646132786,1,0.3723477070499658,0,0,4,2.86,5354852,0
11.000684462696784,10.798083504449007,1,2.5735797399041753,0,1,2,4.52,95247,0
16.999315537303218,16.290212183436,-1,-1.0,-1,0,2,0.58,111991502,1
29.998631074606433,29.71663244353183,1,1.7193702943189597,0,1,2,3.95,1300515,0
24.0,23.81930184804928,1,1.1444216290212184,-1,0,2,3.85,1372924,0
11.000684462696784,10.915811088295689,1,0.9965776865160849,-1,0,2,5.24,6784,1
8.999315537303216,7.94798083504449,1,0.01642710472279261,0,0,4,5.22,7023,1
-1.0,-1.0,-1,-1.0,-1,0,0,8.7,22,1
20.999315537303218,20.621492128678987,1,0.6954140999315537,0,0,4,4.5,129754,0
8.999315537303216,8.208076659822039,2,0.2080766598220397,0,0,4,2.87,5326993,0
11.000684462696784,10.291581108829568,1,0.3531827515400411,0,1,2,2.33,13674999,0
29.998631074606433,20.996577686516083,1,0.06570841889117043,0,0,2,4.38,249110,0
12.0,11.36208076659822,1,0.3586584531143053,0,1,2,4.04,1054407,0
-1.0,-1.0,-1,-1.0,-1,0,0,2.53,9236644,1
-1.0,-1.0,-1,-1.0,-1,0,2,4.48,161127,0
-1.0,-1.0,-1,-1.0,-1,0,0,3.36,2627630,1
28.993839835728952,26.466803559206024,1,1.648186173853525,0,0,2,4.47,201713,0
-1.0,-1.0,1,0.4134154688569473,-1,0,4,5.28,6039,1
30.99520876112252,27.581108829568787,2,0.7008898015058179,0,4,4,10.0,4,1
20.996577686516083,20.61601642710472,2,0.70362765229295,0,4,2,2.81,5787240,1
-1.0,-1.0,-1,-1.0,-1,-1,-1,1.96,28645428,0
-1.0,-1.0,-1,-1.0,-1,0,1,2.77,6159707,0
15.000684462696784,13.245722108145106,1,1.516769336071184,0,0,4,4.24,348847,0
16.0,15.307323750855579,1,0.33401779603011633,0,0,2,4.09,800762,0
15.000684462696784,11.937029431895962,2,0.13415468856947296,-1,4,2,3.48,1863052,1
19.99726214921287,19.04722792607803,2,0.04654346338124572,0,0,4,5.96,1755,1
13.998631074606434,12.10403832991102,2,0.13415468856947296,-1,4,5,4.68,45860,1
10.001368925393566,9.52498288843258,1,0.6160164271047228,0,0,2,4.19,443425,0
30.99520876112252,27.581108829568787,2,0.7008898015058179,0,4,4,10.0,4,1
15.000684462696784,14.636550308008214,1,0.676249144421629,0,0,2,2.94,4660675,0
35.663244353182755,34.286105407255306,1,4.287474332648871,2,0,3,3.38,2275871,0
19.000684462696782,18.094455852156056,1,2.0917180013689256,-1,0,2,0.0,235823836,1
-1.0,-1.0,-1,-1.0,-1,0,0,4.49,136734,0
24.999315537303218,23.956194387405887,1,0.12320328542094455,0,0,2,3.05,3964420,0
28.996577686516083,28.54757015742642,1,1.6372347707049966,0,1,2,3.12,3537917,0
12.0,11.247091033538672,1,0.2518822724161533,1,0,2,3.2,3216488,0
15.000684462696784,11.937029431895962,2,0.13415468856947296,-1,4,2,3.48,1863052,1
-1.0,-1.0,-1,-1.0,-1,0,0,2.2,17624823,0
28.996577686516083,27.419575633127995,1,0.5859000684462696,0,0,2,3.2,3219690,0
10.001368925393566,9.486652977412732,1,0.4134154688569473,-1,0,0,1.15,72283555,1
-1.0,1.106091718001369,-1,-1.0,-1,0,1,2.3,14289157,0
29.00205338809035,26.026009582477755,1,0.188911704312115,0,0,4,4.28,304967,0
12.996577686516085,12.320328542094456,2,0.31759069130732376,0,0,4,1.36,61177159,1
25.998631074606433,24.66803559206023,2,0.6187542778918549,0,0,6,4.42,228402,0
21.998631074606433,21.026694045174537,2,0.06570841889117043,1,0,4,3.39,2121514,0
-1.0,-1.0,1,0.6406570841889117,-1,0,2,2.28,14823524,0
36.95003422313484,30.510609171800137,1,2.5763175906913074,0,1,4,6.85,219,0
14.001368925393566,13.738535249828884,2,0.7337440109514032,0,0,2,0.0,292460693,0
29.00205338809035,28.175222450376456,1,0.1697467488021903,0,1,2,4.32,285961,0
7.997262149212868,7.520876112251882,1,0.47638603696098564,-1,0,1,3.03,4094994,0
14.001368925393566,13.960301163586584,1,0.9691991786447639,-1,0,2,1.63,45714626,0
-1.0,-1.0,-1,-1.0,-1,0,0,3.54,1743723,1
24.0,23.693360711841205,1,0.7775496235455168,0,0,2,4.08,1008449,0
21.00205338809035,13.4072553045859,2,1.0704996577686516,0,0,2,5.22,7037,1
-1.0,-1.0,-1,-1.0,0,0,4,4.9,19319,0
10.001368925393566,9.486652977412732,1,0.4134154688569473,-1,0,0,1.15,72283555,1
15.000684462696784,14.047912388774812,1,4.210814510609172,0,0,2,0.83,91468924,0
17.95208761122519,16.372347707049965,1,0.5503080082135524,0,1,2,2.36,13006433,0
-1.0,-1.0,-1,-1.0,-1,0,0,4.02,1227939,1
11.997262149212867,10.43668720054757,2,0.5229295003422314,0,4,4,-1.0,-1,1
22.001368925393567,21.93839835728953,1,0.9336071184120466,0,1,2,4.11,743483,0
29.9958932238193,29.79876796714579,2,1.88911704312115,0,4,4,7.31,104,1
16.999315537303218,16.216290212183434,1,2.291581108829569,0,1,2,4.5,133143,0
14.001368925393566,13.741273100616016,1,0.8158795345653662,-1,0,2,3.42,1995809,0
6.0013689253935665,5.366187542778919,1,0.45722108145106094,0,0,4,0.0,291394665,0
25.00205338809035,21.519507186858316,1,0.11772758384668036,0,0,3,5.16,8429,0
11.000684462696784,10.102669404517453,1,0.1697467488021903,-1,0,4,3.71,1480696,0
21.998631074606433,20.84873374401095,1,0.45722108145106094,0,1,2,4.33,277318,0
13.998631074606434,13.117043121149898,1,0.1998631074606434,0,0,2,4.51,110086,0
30.99520876112252,27.581108829568787,2,0.7008898015058179,0,4,4,10.0,4,1
12.996577686516085,12.498288843258042,2,0.5859000684462696,0,4,4,2.52,9486284,1
11.000684462696784,10.026009582477755,1,0.010951403148528405,0,1,2,4.04,1055079,0
29.00205338809035,28.2217659137577,1,0.33401779603011633,1,0,3,3.06,3897807,0
24.0,15.175906913073238,1,0.2026009582477755,0,0,3,4.43,221059,0
15.000684462696784,11.937029431895962,2,0.13415468856947296,-1,4,2,3.48,1863052,1
22.001368925393567,17.82067077344285,1,0.9363449691991786,0,0,2,2.74,6505833,0
10.99794661190965,10.151950718685832,1,0.13415468856947296,0,1,2,0.0,282334896,0
-1.0,-1.0,-1,-1.0,-1,0,0,4.2,408611,0
12.999315537303216,12.28747433264887,1,1.2785763175906912,0,1,2,2.84,5493791,0
28.996577686516083,28.4435318275154,1,1.4976043805612593,0,0,3,4.22,366324,0
20.0,19.21697467488022,1,0.2135523613963039,-1,0,2,2.22,16961138,0
-1.0,-1.0,-1,-1.0,-1,0,0,-1.0,-1,1
0.999315537303217,0.1861738535249829,1,0.17248459958932238,0,0,2,-1.0,-1,1
19.15126625598905,18.858316221765914,2,0.7611225188227242,0,0,2,4.61,60273,0
20.0,19.759069130732374,1,0.7665982203969883,-1,0,2,-1.0,-1,1
12.999315537303216,12.870636550308008,1,0.9226557152635181,0,0,2,0.0,146000080,0
20.0,19.644079397672826,1,0.7255304585900069,0,0,2,4.53,90768,0
-1.0,-1.0,1,6.234086242299795,-1,0,2,2.69,7127205,0
-1.0,-1.0,-1,-1.0,-1,0,0,8.7,22,1
27.000684462696782,23.912388774811774,1,0.11498973305954825,0,0,2,4.25,336913,0
10.99794661190965,8.32580424366872,1,0.9555099247091033,0,1,4,2.86,5406271,1
-1.0,-1.0,1,0.038329911019849415,-1,0,3,4.78,31254,0
12.996577686516085,12.498288843258042,2,0.5859000684462696,0,4,4,2.52,9486284,1
11.000684462696784,9.971252566735114,2,0.06570841889117043,0,0,4,1.87,33823770,0
28.0,26.102669404517453,1,2.513347022587269,0,1,3,2.65,7491794,0
28.0,23.89596167008898,1,5.117043121149897,0,0,4,3.1,3630735,0
-1.0,-1.0,-1,-1.0,-1,0,0,8.7,22,1
20.0,14.94318959616701,2,2.7789185489390826,0,0,2,4.63,53110,0
31.99726214921287,27.83299110198494,1,2.414784394250513,0,1,2,4.59,65819,0
-1.0,-1.0,1,0.34223134839151265,-1,0,2,4.64,51794,0
16.0,15.041752224503764,1,0.038329911019849415,0,1,2,3.71,1476571,0
12.999315537303216,12.060232717316905,1,0.14510609171800137,0,0,2,3.93,1308493,0
12.0,10.562628336755647,1,1.2238193018480492,0,0,2,2.59,8217691,0
12.0,11.274469541409994,1,0.29021218343600275,0,0,3,3.46,1920171,0
26.99794661190965,26.521560574948666,1,0.5530458590006845,-1,0,4,4.23,358473,0
17.048596851471594,15.698836413415469,-1,-1.0,2,0,3,1.43,55912518,0
11.000684462696784,10.91854893908282,1,0.999315537303217,-1,0,2,5.24,6784,1
-1.0,-1.0,-1,-1.0,-1,0,0,8.7,22,1
-1.0,-1.0,1,0.47638603696098564,-1,0,3,1.99,27363979,0
-1.0,-1.0,-1,-1.0,-1,0,0,2.53,9236644,1
-1.0,-1.0,-1,-1.0,-1,0,0,4.22,378037,1
23.000684462696782,22.29158110882957,2,0.32854209445585214,0,0,2,4.48,193099,0
10.001368925393566,9.451060917180014,2,0.5311430527036276,-1,0,4,4.59,64414,0
19.99726214921287,19.052703627652292,2,0.05201916495550993,0,0,4,5.96,1755,1
30.99520876112252,27.586584531143053,2,0.7063655030800822,0,4,4,10.0,4,1
-1.0,-1.0,2,0.15879534565366188,-1,0,2,3.61,1608088,0
20.999315537303218,20.906228610540726,2,0.01642710472279261,0,0,4,3.62,1595326,0
27.99726214921287,26.989733059548254,1,1.1225188227241616,0,0,2,4.19,453956,0
25.998631074606433,25.111567419575632,1,0.10951403148528405,0,1,2,2.47,10414967,0
12.996577686516085,12.32580424366872,2,0.32306639288158795,0,0,4,1.36,61177159,1
6.0013689253935665,4.887063655030801,-1,-1.0,-1,0,0,4.09,796708,0
5.9958932238193015,4.900752908966461,2,0.7063655030800822,0,4,2,3.34,2687122,1
22.99794661190965,22.209445585215605,1,0.08487337440109514,-1,0,3,3.39,2135205,0
30.99520876112252,27.586584531143053,2,0.7063655030800822,0,4,4,10.0,4,1
29.998631074606433,24.813141683778234,1,3.909650924024641,0,0,4,5.15,8605,0
4.999315537303217,4.7529089664613275,1,0.7939767282683093,0,0,2,2.78,6113668,0
12.996577686516085,12.32580424366872,2,0.32306639288158795,0,0,4,1.36,61177159,1
32.07939767282683,27.958932238193018,-1,-1.0,-1,0,1,4.25,336015,0
-1.0,-1.0,-1,-1.0,-1,0,0,3.36,2627630,1
18.001368925393567,17.204654346338124,2,0.243668720054757,0,0,4,3.49,1828882,0
15.000684462696784,11.942505133470226,2,0.13689253935660506,-1,4,2,3.48,1863052,1
12.999315537303216,12.80766598220397,1,0.8049281314168378,0,1,2,1.84,36838000,0
-1.0,-1.0,1,15.690622861054072,-1,0,2,4.34,273816,0
22.99794661190965,21.021218343600275,1,0.019164955509924708,0,1,2,2.82,5692298,0
26.99794661190965,26.360027378507873,1,2.4832306639288158,0,0,2,4.16,644265,0
-1.0,-1.0,-1,-1.0,-1,0,0,4.04,1129053,0
31.003422313483917,30.247775496235455,1,0.04106776180698152,0,0,4,4.38,248435,0
0.999315537303217,0.33675564681724846,1,0.2190280629705681,0,0,2,-1.0,-1,1
26.001368925393567,25.812457221081452,1,0.6872005475701575,0,1,2,4.05,1035617,0
12.999315537303216,12.462696783025326,1,0.48186173853524983,0,0,5,4.3,293850,0
23.99726214921287,22.04517453798768,1,2.532511978097194,0,0,2,4.71,40269,0
24.999315537303218,24.908966461327857,1,0.9062286105407256,0,1,2,4.42,227931,0
14.001368925393566,13.429158110882957,1,0.4462696783025325,0,1,2,4.09,914174,0
21.998631074606433,20.78302532511978,-1,-1.0,-1,0,2,2.47,10221742,0
11.000684462696784,9.869952087611225,2,1.0212183436002737,0,0,2,2.28,14885445,0
30.99520876112252,27.586584531143053,2,0.7063655030800822,0,4,4,10.0,4,1
22.99794661190965,21.94387405886379,2,0.11498973305954825,0,4,4,4.71,39782,0
-1.0,-1.0,1,6.250513347022587,-1,0,3,4.2,426998,0
-1.0,-1.0,-1,-1.0,-1,0,0,1.15,72205965,1
-1.0,-1.0,-1,-1.0,-1,0,0,2.53,9236644,1
29.00205338809035,27.928815879534564,1,0.9226557152635181,0,1,5,4.93,17727,0
-1.0,-1.0,-1,-1.0,-1,0,4,2.71,6862829,0
-1.0,-1.0,1,0.8733744010951403,-1,0,4,1.99,27341552,0
21.998631074606433,16.10130047912389,1,1.5852156057494866,0,0,2,2.6,8074853,0
22.99794661190965,22.746064339493497,2,0.783025325119781,0,0,4,4.79,30841,0
12.999315537303216,12.005475701574264,1,0.008213552361396304,0,0,2,4.09,930203,0
12.999315537303216,12.016427104722792,1,0.10951403148528405,0,0,4,5.0,13772,0
12.996577686516085,12.501026694045175,2,0.5913757700205339,0,4,4,2.52,9486284,1
12.643394934976044,11.657768651608487,2,-0.0027378507871321013,-1,0,2,-1.0,-1,1
15.000684462696784,14.847364818617386,1,0.8870636550308009,0,3,2,2.38,12336693,1
25.998631074606433,25.026694045174537,1,0.11225188227241616,0,0,2,4.14,703539,0
16.0,15.121149897330595,1,0.2053388090349076,0,0,4,5.09,10209,1
8.999315537303216,8.10403832991102,2,0.14236824093086928,0,0,2,0.0,285662211,0
38.49418206707735,38.41478439425051,2,0.06844626967830253,0,0,6,7.35,96,1
23.000684462696782,15.789185489390828,1,2.0944558521560577,0,1,2,2.95,4573576,0
18.001368925393567,17.61533196440794,1,0.6105407255304586,0,0,2,2.25,15811023,0
27.000684462696782,25.571526351813826,2,5.045859000684462,0,0,2,4.78,31554,0
0.999315537303217,0.34223134839151265,2,0.010951403148528405,0,0,2,-1.0,-1,1
-1.0,-1.0,-1,-1.0,-1,0,0,2.26,15520325,0
4.999315537303217,4.024640657084189,2,0.0054757015742642025,0,5,3,2.7,6925615,0
20.0,19.186858316221766,2,0.9034907597535934,0,0,2,4.44,214955,0
4.999315537303217,4.780287474332649,1,0.6680355920602327,0,0,2,3.45,1929954,0
12.0,11.641341546885695,1,0.3887748117727584,0,0,2,1.84,37221649,1
7.000684462696783,6.663928815879535,1,0.42984257357973993,0,1,2,3.35,2659939,0
0.999315537303217,0.48186173853524983,2,0.04380561259411362,0,0,2,-1.0,-1,1
19.99726214921287,19.052703627652292,2,0.05201916495550993,0,0,4,5.96,1755,1
20.999315537303218,20.194387405886378,1,0.19164955509924708,0,1,2,3.23,3025798,0
29.9958932238193,29.50034223134839,2,0.5886379192334018,0,4,4,3.85,1371166,0
23.000684462696782,22.3709787816564,1,0.36960985626283366,0,0,3,4.09,818150,0
21.998631074606433,21.470225872689937,1,0.49007529089664614,0,0,4,4.09,908904,0
13.431895961670088,12.021902806297057,2,0.2272416153319644,-1,0,2,4.5,133684,0
16.0,15.676933607118412,1,0.6735112936344969,0,1,2,2.7,6926190,0
-1.0,-1.0,-1,-1.0,-1,0,0,8.7,22,1
19.000684462696782,11.408624229979466,1,1.4729637234770705,0,1,2,2.9,5055650,1
15.000684462696784,11.942505133470226,2,0.13689253935660506,-1,4,2,3.48,1863052,1
23.99726214921287,23.789185489390828,2,0.8268309377138946,0,0,2,4.24,343013,0
12.996577686516085,12.501026694045175,2,0.5913757700205339,0,4,4,2.52,9486284,1
12.0,11.08829568788501,2,0.12867898699520877,0,0,2,4.12,725085,0
12.996577686516085,12.501026694045175,2,0.5913757700205339,0,4,4,2.52,9486284,1
10.001368925393566,9.492128678986996,1,0.4188911704312115,-1,0,0,1.15,72283555,1
-1.0,-1.0,-1,-1.0,-1,0,0,3.36,2627630,1
26.99794661190965,25.08145106091718,1,0.7255304585900069,0,1,2,4.17,542327,0
26.99520876112252,25.045859000684462,1,0.08487337440109514,0,0,2,4.37,262394,0
-1.0,-1.0,-1,-1.0,-1,0,0,4.2,420241,1
25.097878165639973,22.811772758384667,-1,-1.0,-1,0,0,4.19,431157,0
19.000684462696782,15.813826146475018,1,2.6119096509240247,0,1,2,4.94,16876,0
11.000684462696784,10.507871321013004,1,2.8747433264887063,1,0,2,3.02,4165434,0
42.06981519507187,27.362080766598222,1,5.2731006160164275,-1,0,3,4.05,1036555,1
-1.0,-1.0,1,3.4168377823408624,-1,0,2,3.62,1591538,0
22.99794661190965,22.190280629705683,1,0.05475701574264202,-1,0,4,4.59,66537,0
27.000684462696782,26.316221765913756,2,0.34496919917864477,0,0,2,3.18,3282294,0
23.000684462696782,21.78507871321013,1,0.8076659822039699,0,0,2,4.16,641275,0
18.001368925393567,17.338809034907598,1,0.2135523613963039,0,0,2,4.21,396328,0
-1.0,-1.0,-1,-1.0,-1,0,0,4.2,420241,1
0.999315537303217,0.9609856262833676,2,0.06023271731690623,0,0,2,-1.0,-1,1
28.996577686516083,28.49555099247091,1,0.0054757015742642025,0,0,2,4.41,231179,0
-1.0,-1.0,-1,-1.0,-1,0,0,4.2,420241,1
10.001368925393566,9.141683778234086,1,0.04380561259411362,-1,0,2,4.21,405601,0
12.996577686516085,12.501026694045175,2,0.5913757700205339,0,4,4,2.52,9486284,1
24.999315537303218,24.83778234086242,1,2.455852156057495,0,1,4,4.42,227474,0
19.000684462696782,19.1129363449692,2,0.9883641341546886,0,0,2,3.49,1856238,0
20.999315537303218,20.292950034223136,1,0.1697467488021903,-1,1,2,4.4,240532,0
16.999315537303218,16.427104722792606,1,0.4243668720054757,0,1,2,4.17,553999,0
24.996577686516083,24.10677618069815,1,0.10403832991101986,0,0,2,2.94,4674136,0
20.0,15.989048596851472,2,0.29568788501026694,0,0,2,4.21,404324,0
-1.0,-1.0,-1,-1.0,-1,0,0,8.7,22,1
19.99726214921287,19.052703627652292,2,0.05201916495550993,0,0,4,5.96,1755,1
-1.0,-1.0,-1,-1.0,-1,0,0,2.53,9236644,1
12.999315537303216,12.405201916495551,2,0.4188911704312115,0,0,4,4.46,202952,0
16.0,14.639288158795345,2,1.7111567419575633,-1,0,2,2.04,25127670,0
0.999315537303217,0.19164955509924708,1,0.1834360027378508,0,0,2,-1.0,-1,1
-1.0,28.709103353867214,-1,-1.0,-1,0,0,4.52,94491,0
-1.0,-1.0,1,0.216290212183436,-1,0,4,4.62,56887,0
12.0,11.288158795345653,2,0.32854209445585214,0,0,2,4.12,728827,0
-1.0,-1.0,-1,-1.0,-1,0,0,3.15,3364087,0
24.0,19.509924709103355,1,0.5065023956194388,0,1,2,1.59,47100512,0
15.000684462696784,14.439425051334702,1,0.5256673511293635,0,0,2,4.96,15629,0
19.99726214921287,19.052703627652292,2,0.05201916495550993,0,0,4,5.96,1755,1
12.0,11.75359342915811,1,0.7638603696098563,0,0,2,4.17,554548,0
10.001368925393566,9.492128678986996,1,0.4188911704312115,-1,0,0,1.15,72283555,1
12.0,8.569472963723477,1,1.6509240246406571,0,0,2,4.45,208497,0
30.99520876112252,27.586584531143053,2,0.7063655030800822,0,4,4,10.0,4,1
28.67898699520876,26.16563997262149,1,0.785763175906913,0,1,2,3.38,2247902,0
14.99794661190965,14.976043805612594,1,0.974674880219028,0,0,8,7.83,57,1
12.0,11.852156057494867,1,0.9062286105407256,0,0,4,1.78,40456137,0
25.475701574264203,24.555783709787818,1,0.0054757015742642025,0,0,3,3.47,1899427,0
12.0,11.137577002053389,1,0.13415468856947296,0,1,2,3.38,2258023,0
8.999315537303216,8.83230663928816,1,0.9034907597535934,0,0,2,3.04,4033296,0
32.0,24.16700889801506,2,0.6680355920602327,0,0,2,5.4,4548,1
11.000684462696784,10.234086242299794,1,1.0157426420260096,0,1,4,3.37,2624655,0
13.998631074606434,12.93908281998631,1,0.9609856262833676,0,1,4,3.79,1409472,1
23.99726214921287,23.633127994524298,1,3.7426420260095825,0,0,3,4.02,1223171,0
41.267624914442166,39.98083504449008,-1,-1.0,-1,0,0,5.86,2024,0
7.000684462696783,6.631074606433949,1,0.6324435318275154,-1,0,4,1.57,48061144,0
4.999315537303217,4.993839835728953,1,0.944558521560575,0,1,2,4.09,911470,0
15.000684462696784,14.833675564681725,2,0.7994524298425736,1,0,2,5.33,5349,1
27.000684462696782,23.21971252566735,2,2.8035592060232717,0,0,4,7.68,70,1
8.999315537303216,8.903490759753593,1,1.2867898699520877,0,0,2,0.0,238111634,0
-1.0,-1.0,3,0.15879534565366188,-1,0,2,4.39,245949,0
8.999315537303216,6.7268993839835725,2,2.7980835044490076,0,0,4,4.31,292763,1
15.000684462696784,14.8145106091718,1,0.840520191649555,0,0,2,4.12,736804,0
8.999315537303216,8.550308008213552,2,0.7173169062286106,0,0,4,3.72,1462369,0
-1.0,-1.0,-1,-1.0,-1,0,0,2.53,9236644,1
15.997262149212867,15.093771389459274,1,0.11225188227241616,0,1,2,4.81,28084,0
22.001368925393567,21.675564681724847,1,0.4654346338124572,0,1,2,4.12,729186,0
20.996577686516083,20.22450376454483,2,0.31211498973305957,0,4,4,5.64,2836,1
18.001368925393567,17.295003422313485,1,2.614647501711157,0,1,2,1.93,30339110,0
36.99657768651608,27.67419575633128,2,0.676249144421629,0,0,2,4.34,271803,0
26.001368925393567,25.16084873374401,1,0.46269678302532513,0,0,3,4.38,250629,0
0.999315537303217,0.1971252566735113,2,0.12867898699520877,0,0,2,-1.0,-1,1
9.998631074606434,8.78302532511978,1,0.783025325119781,0,1,4,0.58,111366387,1
38.001368925393564,29.111567419575632,1,0.12320328542094455,1,1,2,4.26,325334,0
29.61806981519507,29.3305954825462,-1,-1.0,-1,0,0,4.62,55808,0
21.00205338809035,13.22381930184805,2,1.3661875427789185,0,0,2,1.79,40029225,1
26.001368925393567,25.50034223134839,2,0.49828884325804246,0,0,4,2.23,16402230,0
15.000684462696784,11.942505133470226,2,0.13689253935660506,-1,4,2,3.48,1863052,1
12.996577686516085,12.32580424366872,2,0.32306639288158795,0,0,4,1.36,61177159,1
-1.0,-1.0,-1,-1.0,-1,0,0,3.36,2627630,1
32.99657768651608,28.57221081451061,2,5.574264202600959,0,0,2,5.6,3064,0
